"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CANDARAVE (000)",4239,400,988,1840,35,757,14,205
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",18,18,,,,,,
"Profes., científicos e intelectuales (002)",210,171,,39,,,,
"Técnicos de nivel medio y trab. asimilados (003)",37,29,,8,,,,
"Jefes y empleados de oficina (004)",74,74,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",160,18,5,124,3,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",1546,6,2,1511,27,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",116,,31,29,3,53,,
"Obreros construc.,conf.,papel, fab., instr. (008)",204,21,144,30,1,8,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",1560,29,791,52,,674,14,
"Otra (010)",13,13,,,,,,
"Ocupación no especificada (011)",96,21,15,47,1,12,,
"Desocupado (012)",205,,,,,,,205
"Hombres (013)",2704,253,794,1223,24,239,3,168
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",15,15,,,,,,
"Profes., científicos e intelectuales (015)",80,73,,7,,,,
"Técnicos de nivel medio y trab. asimilados (016)",27,21,,6,,,,
"Jefes y empleados de oficina (017)",53,53,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",62,14,2,43,1,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",1114,5,2,1088,19,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",58,,28,22,3,5,,
"Obreros construc.,conf.,papel, fab., instr. (021)",192,21,140,28,1,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",879,21,611,16,,228,3,
"Otra (023)",13,13,,,,,,
"Ocupación no especificada (024)",43,17,11,13,,2,,
"Desocupado (025)",168,,,,,,,168
"Mujeres (026)",1535,147,194,617,11,518,11,37
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",3,3,,,,,,
"Profes., científicos e intelectuales (028)",130,98,,32,,,,
"Técnicos de nivel medio y trab. asimilados (029)",10,8,,2,,,,
"Jefes y empleados de oficina (030)",21,21,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",98,4,3,81,2,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",432,1,,423,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",58,,3,7,,48,,
"Obreros construc.,conf.,papel, fab., instr. (034)",12,,4,2,,6,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",681,8,180,36,,446,11,
"Ocupación no especificada (037)",53,4,4,34,1,10,,
"Desocupado (038)",37,,,,,,,37
,,,,,,,,
"URBANA (039)",2785,324,624,1146,31,486,10,164
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",16,16,,,,,,
"Profes., científicos e intelectuales (041)",164,139,,25,,,,
"Técnicos de nivel medio y trab. asimilados (042)",31,23,,8,,,,
"Jefes y empleados de oficina (043)",58,58,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",135,13,5,104,3,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",903,6,2,871,24,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",93,,15,27,2,49,,
"Obreros construc.,conf.,papel, fab., instr. (047)",152,17,111,21,1,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",974,20,480,49,,415,10,
"Otra (049)",13,13,,,,,,
"Ocupación no especificada (050)",82,19,11,41,1,10,,
"Desocupado (051)",164,,,,,,,164
"Hombres (052)",1750,198,509,738,20,153,2,130
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",13,13,,,,,,
"Profes., científicos e intelectuales (054)",61,58,,3,,,,
"Técnicos de nivel medio y trab. asimilados (055)",21,15,,6,,,,
"Jefes y empleados de oficina (056)",38,38,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",50,10,2,35,1,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",652,5,2,629,16,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",39,,14,20,2,3,,
"Obreros construc.,conf.,papel, fab., instr. (060)",147,17,107,20,1,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",549,14,375,14,,144,2,
"Otra (062)",13,13,,,,,,
"Ocupación no especificada (063)",37,15,9,11,,2,,
"Desocupado (064)",130,,,,,,,130
"Mujeres (065)",1035,126,115,408,11,333,8,34
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",3,3,,,,,,
"Profes., científicos e intelectuales (067)",103,81,,22,,,,
"Técnicos de nivel medio y trab. asimilados (068)",10,8,,2,,,,
"Jefes y empleados de oficina (069)",20,20,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",85,3,3,69,2,8,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",251,1,,242,8,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",54,,1,7,,46,,
"Obreros construc.,conf.,papel, fab., instr. (073)",5,,4,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",425,6,105,35,,271,8,
"Ocupación no especificada (076)",45,4,2,30,1,8,,
"Desocupado (077)",34,,,,,,,34
,,,,,,,,
"RURAL (078)",1454,76,364,694,4,271,4,41
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,2,,,,,,
"Profes., científicos e intelectuales (080)",46,32,,14,,,,
"Técnicos de nivel medio y trab. asimilados (081)",6,6,,,,,,
"Jefes y empleados de oficina (082)",16,16,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",25,5,,20,,,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",643,,,640,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",23,,16,2,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (086)",52,4,33,9,,6,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",586,9,311,3,,259,4,
"Ocupación no especificada (089)",14,2,4,6,,2,,
"Desocupado (090)",41,,,,,,,41
"Hombres (091)",954,55,285,485,4,86,1,38
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,2,,,,,,
"Profes., científicos e intelectuales (093)",19,15,,4,,,,
"Técnicos de nivel medio y trab. asimilados (094)",6,6,,,,,,
"Jefes y empleados de oficina (095)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",12,4,,8,,,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",462,,,459,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",19,,14,2,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (099)",45,4,33,8,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",330,7,236,2,,84,1,
"Ocupación no especificada (102)",6,2,2,2,,,,
