"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (093)",4276,33,3675,48,1,513,6
"Otra (094)",2,2,,,,,
"Ocupación no especificada (095)",69,6,45,9,,9,
"Mujeres (096)",2218,218,917,609,43,321,110
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,1,,,,,
"Profes., científicos e intelectuales (098)",129,116,,10,2,,1
"Técnicos de nivel medio y trab. asimilados (099)",30,19,,5,4,1,1
"Jefes y empleados de oficina (100)",25,25,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",285,30,20,196,14,25,
"Agricult.trabaj. calif.agrop. y pesqueros (102)",253,,6,230,17,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",25,,11,11,2,1,
"Obreros construc.,conf., papel, fab., instr. (104)",24,,4,19,,1,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",1369,24,853,106,,278,108
"Ocupación no especificada (107)",77,3,23,32,4,15,
