"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Suministro de electricidad, gas y agua (115)",17,12,5,,,,
"Construcción (116)",86,28,36,19,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3170,883,21,1860,68,338,
"Venta, mant.y rep. veh.autom.y motoc. (118)",81,41,12,24,1,3,
"Comercio al por mayor (119)",163,71,1,69,3,19,
"Comercio al por menor (120)",2926,771,8,1767,64,316,
"Hoteles y restaurantes (121)",1657,642,80,805,62,68,
"Trans., almac. y comunicaciones (122)",338,245,25,63,1,4,
"Intermediación financiera (123)",116,97,1,16,1,1,
"Activid.inmobil., empres. y alquileres (124)",857,674,58,109,13,3,
"Admin.pub. y defensa; p. segur.soc.afil (125)",487,390,97,,,,
"Enseñanza (126)",1320,1200,,105,4,11,
"Servicios sociales y de salud (127)",395,338,,54,2,1,
"Otras activ. serv.comun.soc y personales (128)",696,326,69,282,10,9,
"Hogares privados con servicio doméstico (129)",901,,,,,,901
"Actividad economica no especificada (131)",568,227,88,203,17,33,
,,,,,,,
"RURAL (132)",1015,192,295,440,48,17,23
"Agric., ganadería, caza y silvicultura (133)",140,,78,46,1,15,
"Pesca (134)",330,,120,198,12,,
"Explotación de minas y canteras (135)",10,9,1,,,,
"Industrias manufactureras (136)",32,11,8,12,1,,
"Construcción (138)",70,7,26,29,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",103,14,4,76,7,2,
"Venta, mant.y rep. veh.autom.y motoc. (140)",11,2,3,5,1,,
"Comercio al por mayor (141)",12,5,1,4,1,1,
"Comercio al por menor (142)",80,7,,67,5,1,
"Hoteles y restaurantes (143)",85,47,17,20,1,,
"Trans., almac. y comunicaciones (144)",38,13,9,14,2,,
"Intermediación financiera (145)",10,10,,,,,
"Activid.inmobil., empres. y alquileres (146)",69,30,19,13,7,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",25,24,1,,,,
"Enseñanza (148)",12,10,,2,,,
"Servicios sociales y de salud (149)",10,7,,2,1,,
"Otras activ. serv.comun.soc y personales (150)",40,7,10,21,2,,
"Hogares privados con servicio doméstico (151)",23,,,,,,23
"Actividad economica no especificada (153)",18,3,2,7,6,,
"Hombres (154)",846,125,279,385,40,14,3
"Agric., ganadería, caza y silvicultura (155)",130,,72,44,1,13,
"Pesca (156)",329,,119,198,12,,
"Explotación de minas y canteras (157)",9,8,1,,,,
"Industrias manufactureras (158)",23,6,7,9,1,,
"Construcción (160)",66,6,25,28,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",79,10,4,58,6,1,
"Venta, mant.y rep. veh.autom.y motoc. (162)",10,1,3,5,1,,
"Comercio al por mayor (163)",8,3,1,3,1,,
"Comercio al por menor (164)",61,6,,50,4,1,
"Hoteles y restaurantes (165)",62,36,15,10,1,,
"Trans., almac. y comunicaciones (166)",33,10,9,13,1,,
"Intermediación financiera (167)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (168)",45,17,16,7,5,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",20,20,,,,,
"Enseñanza (170)",2,2,,,,,
"Servicios sociales y de salud (171)",3,1,,1,1,,
"Otras activ. serv.comun.soc y personales (172)",29,4,10,14,1,,
"Hogares privados con servicio doméstico (173)",3,,,,,,3
"Actividad economica no especificada (175)",10,2,1,3,4,,
"Mujeres (176)",169,67,16,55,8,3,20
"Agric., ganadería, caza y silvicultura (177)",10,,6,2,,2,
"Pesca (178)",1,,1,,,,
"Explotación de minas y canteras (179)",1,1,,,,,
"Industrias manufactureras (180)",9,5,1,3,,,
"Construcción (182)",4,1,1,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",24,4,,18,1,1,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,1,,,,,
"Comercio al por mayor (185)",4,2,,1,,1,
"Comercio al por menor (186)",19,1,,17,1,,
"Hoteles y restaurantes (187)",23,11,2,10,,,
"Trans., almac. y comunicaciones (188)",5,3,,1,1,,
"Intermediación financiera (189)",7,7,,,,,
"Activid.inmobil., empres. y alquileres (190)",24,13,3,6,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",5,4,1,,,,
"Enseñanza (192)",10,8,,2,,,
"Servicios sociales y de salud (193)",7,6,,1,,,
"Otras activ. serv.comun.soc y personales (194)",11,3,,7,1,,
"Hogares privados con servicio doméstico (195)",20,,,,,,20
"Actividad economica no especificada (197)",8,1,1,4,2,,
