"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CONCEPCION (000)",19505,2739,3893,8209,243,3381,259,781
"Agric., ganadería, caza y silvicultura (001)",10124,29,2229,4857,103,2906,,
"Pesca (002)",23,5,8,3,4,3,,
"Explotación de minas y canteras (003)",498,117,377,2,1,1,,
"Industrias manufactureras (004)",810,63,293,385,25,44,,
"Suministro de electricidad, gas y agua (005)",16,12,4,,,,,
"Construcción (006)",726,45,484,184,8,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",2091,313,99,1418,38,223,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",281,48,80,131,7,15,,
"Comercio al por mayor (009)",84,28,2,45,2,7,,
"Comercio al por menor (010)",1726,237,17,1242,29,201,,
"Hoteles y restaurantes (011)",507,115,27,306,15,44,,
"Trans., almac. y comunicaciones (012)",936,254,135,514,18,15,,
"Intermediación financiera (013)",25,23,1,,1,,,
"Activid.inmobil., empres. y alquileres (014)",470,277,86,88,17,2,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",374,319,55,,,,,
"Enseñanza (016)",832,786,5,38,1,2,,
"Servicios sociales y de salud (017)",236,183,3,47,,3,,
"Otras activ. serv.comun.soc y personales (018)",310,107,28,154,5,16,,
"Hogares privados con servicio doméstico (019)",259,,,,,,259,
"Actividad economica no especificada (021)",487,91,59,213,7,117,,
"Desocupado (022)",781,,,,,,,781
"Hombres (023)",12844,1574,2993,5658,162,1912,22,523
"Agric., ganadería, caza y silvicultura (024)",7210,23,1518,3833,72,1764,,
"Pesca (025)",15,1,5,2,4,3,,
"Explotación de minas y canteras (026)",474,100,371,2,1,,,
"Industrias manufactureras (027)",539,48,206,243,18,24,,
"Suministro de electricidad, gas y agua (028)",13,9,4,,,,,
"Construcción (029)",704,36,474,181,8,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",936,164,98,591,25,58,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",257,38,80,122,7,10,,
"Comercio al por mayor (032)",44,16,2,23,2,1,,
"Comercio al por menor (033)",635,110,16,446,16,47,,
"Hoteles y restaurantes (034)",144,57,11,59,3,14,,
"Trans., almac. y comunicaciones (035)",865,213,130,496,13,13,,
"Intermediación financiera (036)",13,11,1,,1,,,
"Activid.inmobil., empres. y alquileres (037)",318,176,72,61,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",265,216,49,,,,,
"Enseñanza (039)",373,349,3,19,1,1,,
"Servicios sociales y de salud (040)",87,49,,37,,1,,
"Otras activ. serv.comun.soc y personales (041)",160,65,14,69,4,8,,
"Hogares privados con servicio doméstico (042)",22,,,,,,22,
"Actividad economica no especificada (044)",183,57,37,65,3,21,,
"Desocupado (045)",523,,,,,,,523
"Mujeres (046)",6661,1165,900,2551,81,1469,237,258
"Agric., ganadería, caza y silvicultura (047)",2914,6,711,1024,31,1142,,
"Pesca (048)",8,4,3,1,,,,
"Explotación de minas y canteras (049)",24,17,6,,,1,,
"Industrias manufactureras (050)",271,15,87,142,7,20,,
"Suministro de electricidad, gas y agua (051)",3,3,,,,,,
"Construcción (052)",22,9,10,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1155,149,1,827,13,165,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",24,10,,9,,5,,
"Comercio al por mayor (055)",40,12,,22,,6,,
"Comercio al por menor (056)",1091,127,1,796,13,154,,
"Hoteles y restaurantes (057)",363,58,16,247,12,30,,
"Trans., almac. y comunicaciones (058)",71,41,5,18,5,2,,
"Intermediación financiera (059)",12,12,,,,,,
"Activid.inmobil., empres. y alquileres (060)",152,101,14,27,8,2,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",109,103,6,,,,,
"Enseñanza (062)",459,437,2,19,,1,,
"Servicios sociales y de salud (063)",149,134,3,10,,2,,
"Otras activ. serv.comun.soc y personales (064)",150,42,14,85,1,8,,
"Hogares privados con servicio doméstico (065)",237,,,,,,237,
"Actividad economica no especificada (067)",304,34,22,148,4,96,,
,,,,,,,,
"URBANA (068)",11402,2169,2038,4867,197,1482,203,446
"Agric., ganadería, caza y silvicultura (069)",4277,25,1062,1996,71,1123,,
"Pesca (070)",16,3,7,2,3,1,,
"Explotación de minas y canteras (071)",91,18,71,,1,1,,
"Industrias manufactureras (072)",648,40,241,316,23,28,,
"Suministro de electricidad, gas y agua (073)",16,12,4,,,,,
"Construcción (074)",536,33,338,155,7,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",1841,266,74,1259,38,204,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",236,39,55,120,7,15,,
"Comercio al por mayor (077)",77,26,2,40,2,7,,
"Comercio al por menor (078)",1528,201,17,1099,29,182,,
"Hoteles y restaurantes (079)",446,98,22,272,13,41,,
"Trans., almac. y comunicaciones (080)",726,177,93,429,17,10,,
"Intermediación financiera (081)",22,20,1,,1,,,
"Activid.inmobil., empres. y alquileres (082)",337,215,26,80,14,2,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",310,277,33,,,,,
"Enseñanza (084)",694,657,3,31,1,2,,
"Servicios sociales y de salud (085)",205,156,3,43,,3,,
"Otras activ. serv.comun.soc y personales (086)",286,97,25,148,5,11,,
"Hogares privados con servicio doméstico (087)",203,,,,,,203,
"Actividad economica no especificada (089)",302,75,35,136,3,53,,
"Desocupado (090)",446,,,,,,,446
"Hombres (091)",6621,1178,1494,2908,132,630,17,262
"Agric., ganadería, caza y silvicultura (092)",2609,19,667,1353,50,520,,
"Pesca (093)",10,1,4,1,3,1,,
"Explotación de minas y canteras (094)",90,18,71,,1,,,
"Industrias manufactureras (095)",430,27,169,202,17,15,,
"Suministro de electricidad, gas y agua (096)",13,9,4,,,,,
"Construcción (097)",517,27,328,152,7,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",816,141,73,529,25,48,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",214,30,55,112,7,10,,
"Comercio al por mayor (100)",43,15,2,23,2,1,,
"Comercio al por menor (101)",559,96,16,394,16,37,,
"Hoteles y restaurantes (102)",121,45,10,51,2,13,,
"Trans., almac. y comunicaciones (103)",660,140,88,412,12,8,,
"Intermediación financiera (104)",11,9,1,,1,,,
"Activid.inmobil., empres. y alquileres (105)",210,125,21,57,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",209,182,27,,,,,
"Enseñanza (107)",309,289,2,16,1,1,,
"Servicios sociales y de salud (108)",74,39,,34,,1,,
"Otras activ. serv.comun.soc y personales (109)",145,59,12,65,4,5,,
"Hogares privados con servicio doméstico (110)",17,,,,,,17,
"Actividad economica no especificada (112)",118,48,17,36,2,15,,
"Desocupado (113)",262,,,,,,,262
"Mujeres (114)",4781,991,544,1959,65,852,186,184
"Agric., ganadería, caza y silvicultura (115)",1668,6,395,643,21,603,,
