"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",20,20,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",128,67,1,54,1,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",954,2,4,819,129,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",116,,84,31,1,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",308,28,81,194,2,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2527,40,2272,25,,189,1,
"Ocupaciñn no especificada (102)",14,5,3,6,,,,
"Desocupado (103)",147,,,,,,,147
"Mujeres (104)",733,135,202,213,11,52,63,57
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",41,35,,5,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",27,21,,4,1,1,,
"Jefes y empleados de oficina (108)",39,39,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",166,27,5,110,4,20,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",51,,,46,5,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",16,,8,8,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",5,,2,3,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",317,9,183,34,,28,63,
"Ocupaciñn no especificada (115)",13,3,4,3,1,2,,
"Desocupado (116)",57,,,,,,,57
