"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",78,70,8,,,,
"Enseñanza (126)",186,167,,19,,,
"Servicios sociales y de salud (127)",50,47,,3,,,
"Otras activ. serv.comun.soc y personales (128)",56,20,2,29,2,3,
"Hogares privados con servicio doméstico (129)",143,,,,,,143
"Actividad economica no especificada (131)",103,19,5,43,2,34,
,,,,,,,
"RURAL (132)",7569,472,1275,4572,43,1045,162
"Agric., ganadería, caza y silvicultura (133)",5561,16,693,3874,25,953,
"Pesca (134)",4,1,3,,,,
"Explotación de minas y canteras (135)",89,3,82,3,1,,
"Industrias manufactureras (136)",167,1,67,89,3,7,
"Suministro de electricidad, gas y agua (137)",8,2,6,,,,
"Construcción (138)",283,6,249,24,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",361,46,12,271,5,27,
"Venta, mant.y rep. veh.autom y motoc. (140)",23,4,11,7,1,,
"Comercio al por mayor (141)",22,4,1,14,,3,
"Comercio al por menor (142)",316,38,,250,4,24,
"Hoteles y restaurantes (143)",90,30,7,46,3,4,
"Trans., almac. y comunicaciones (144)",237,54,46,131,3,3,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",59,42,12,5,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",148,78,70,,,,
"Enseñanza (148)",127,113,,14,,,
"Servicios sociales y de salud (149)",38,26,,12,,,
"Otras activ. serv.comun.soc y personales (150)",94,35,11,48,,,
"Hogares privados con servicio doméstico (151)",162,,,,,,162
"Actividad economica no especificada (153)",140,18,17,55,1,49,
"Hombres (154)",6049,331,1137,3964,33,583,1
"Agric., ganadería, caza y silvicultura (155)",4735,13,600,3544,20,558,
"Pesca (156)",4,1,3,,,,
"Explotación de minas y canteras (157)",86,3,79,3,1,,
"Industrias manufactureras (158)",139,1,58,73,2,5,
"Suministro de electricidad, gas y agua (159)",8,2,6,,,,
"Construcción (160)",270,6,236,24,2,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",171,31,11,118,3,8,
"Venta, mant.y rep. veh.autom y motoc. (162)",22,3,11,7,1,,
"Comercio al por mayor (163)",11,3,,7,,1,
"Comercio al por menor (164)",138,25,,104,2,7,
"Hoteles y restaurantes (165)",31,20,2,7,2,,
"Trans., almac. y comunicaciones (166)",228,48,44,130,3,3,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",48,31,12,5,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",125,58,67,,,,
"Enseñanza (170)",76,70,,6,,,
"Servicios sociales y de salud (171)",20,11,,9,,,
"Otras activ. serv.comun.soc y personales (172)",69,28,10,31,,,
"Hogares privados con servicio doméstico (173)",1,,,,,,1
"Actividad economica no especificada (175)",37,7,9,14,,7,
"Mujeres (176)",1520,141,138,608,10,462,161
"Agric., ganadería, caza y silvicultura (177)",826,3,93,330,5,395,
"Explotación de minas y canteras (179)",3,,3,,,,
"Industrias manufactureras (180)",28,,9,16,1,2,
"Construcción (182)",13,,13,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",190,15,1,153,2,19,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,1,,,,,
"Comercio al por mayor (185)",11,1,1,7,,2,
"Comercio al por menor (186)",178,13,,146,2,17,
"Hoteles y restaurantes (187)",59,10,5,39,1,4,
"Trans., almac. y comunicaciones (188)",9,6,2,1,,,
"Activid.inmobil., empres. y alquileres (190)",11,11,,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",23,20,3,,,,
"Enseñanza (192)",51,43,,8,,,
"Servicios sociales y de salud (193)",18,15,,3,,,
"Otras activ. serv.comun.soc y personales (194)",25,7,1,17,,,
"Hogares privados con servicio doméstico (195)",161,,,,,,161
"Actividad economica no especificada (197)",103,11,8,41,1,42,
