"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",14,14,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",63,29,2,28,4,,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",274,,21,241,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",29,,7,21,1,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",56,3,25,27,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",300,22,222,39,,14,3,
"Otra (101)",16,16,,,,,,
"Ocupación no especificada (102)",9,2,1,3,3,,,
"Desocupado (103)",39,,,,,,,39
"Mujeres (104)",175,67,16,55,8,3,20,6
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",35,23,,9,3,,,
"Técnicos de nivel medio y trab. asimilados (107)",23,13,,8,2,,,
"Jefes y empleados de oficina (108)",15,15,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",27,4,2,19,1,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",2,,,2,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",3,,1,2,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",2,,1,1,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",51,8,11,10,,2,20,
"Otra (114)",2,2,,,,,,
"Ocupación no especificada (115)",8,1,1,4,2,,,
"Desocupado (116)",6,,,,,,,6
