"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",281,18,232,30,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",323,4,232,6,,81,,
"Otra (101)",11,11,,,,,,
"Ocupación no especificada (102)",3,,2,1,,,,
"Desocupado (103)",10,,,,,,,10
"Mujeres (104)",282,33,46,108,3,82,7,3
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",17,16,,1,,,,
"Técnicos de nivel medio y trab. asimilados (107)",9,8,,1,,,,
"Jefes y empleados de oficina (108)",3,3,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",37,5,6,25,,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",69,,,66,3,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",2,,1,1,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",8,,8,,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",108,,15,9,,77,7,
"Ocupación no especificada (115)",25,,16,5,,4,,
"Desocupado (116)",3,,,,,,,3
