"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Jefes y empleados de oficina (095)",18,18,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",177,38,,124,10,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",8663,,,8120,543,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",196,,110,76,7,3,,
"Obreros construc.,conf.,papel, fab., instr. (099)",336,30,66,229,7,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",5326,27,3112,55,2,1997,133,
"Otra (101)",48,48,,,,,,
"Ocupaciñn no especificada (102)",116,4,25,40,33,14,,
"Desocupado (103)",716,,,,,,,716
"Mujeres (104)",2801,181,539,1021,59,735,118,148
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",83,78,,5,,,,
"Técnicos de nivel medio y trab. asimilados (107)",17,14,,3,,,,
"Jefes y empleados de oficina (108)",31,31,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",271,27,8,202,6,28,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",620,,,573,47,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",57,,28,26,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (112)",22,1,6,14,1,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1419,22,479,127,,673,118,
"Otra (114)",1,1,,,,,,
"Ocupaciñn no especificada (115)",131,6,18,71,4,32,,
"Desocupado (116)",148,,,,,,,148
