"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trans., almac. y comunicaciones (144)",8,2,3,3,,,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",14,10,2,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",167,85,82,,,,
"Enseñanza (148)",228,210,,17,1,,
"Servicios sociales y de salud (149)",22,21,,1,,,
"Otras activ. serv.comun.soc y personales (150)",86,27,9,47,,3,
"Hogares privados con servicio doméstico (151)",64,,,,,,64
"Actividad economica no especificada (153)",218,11,27,114,2,64,
"Hombres (154)",2931,235,545,1152,672,327,
"Agric., ganadería, caza y silvicultura (155)",2165,7,152,1052,669,285,
"Explotación de minas y canteras (157)",5,,5,,,,
"Industrias manufactureras (158)",103,1,73,23,1,5,
"Construcción (160)",249,,217,8,,24,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",28,1,1,22,,4,
"Venta, mant.y rep. veh.autom.y motoc. (162)",4,,,4,,,
"Comercio al por menor (164)",24,1,1,18,,4,
"Hoteles y restaurantes (165)",3,1,,2,,,
"Trans., almac. y comunicaciones (166)",8,2,3,3,,,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",12,8,2,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",119,48,71,,,,
"Enseñanza (170)",156,144,,11,1,,
"Servicios sociales y de salud (171)",5,4,,1,,,
"Otras activ. serv.comun.soc y personales (172)",23,11,9,3,,,
"Actividad economica no especificada (175)",54,7,12,26,,9,
"Mujeres (176)",858,148,51,251,51,293,64
"Agric., ganadería, caza y silvicultura (177)",344,,10,56,48,230,
"Industrias manufactureras (180)",20,,12,8,,,
"Construcción (182)",1,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",31,,,30,,1,
"Comercio al por menor (186)",31,,,30,,1,
"Hoteles y restaurantes (187)",32,6,2,19,1,4,
"Activid.inmobil., empres. y alquileres (190)",2,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",48,37,11,,,,
"Enseñanza (192)",72,66,,6,,,
"Servicios sociales y de salud (193)",17,17,,,,,
"Otras activ. serv.comun.soc y personales (194)",63,16,,44,,3,
"Hogares privados con servicio doméstico (195)",64,,,,,,64
"Actividad economica no especificada (197)",164,4,15,88,2,55,
