"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1639,1,,1618,19,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",267,,157,104,,6,,
"Obreros construc.,conf.,papel, fab., instr. (099)",415,59,150,196,5,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1443,32,866,53,,485,7,
"Otra (101)",12,12,,,,,,
"Ocupaciñn no especificada (102)",50,15,11,19,,5,,
"Desocupado (103)",208,,,,,,,208
"Mujeres (104)",2821,202,545,1032,13,834,139,56
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",109,98,,11,,,,
"Técnicos de nivel medio y trab. asimilados (107)",26,19,,6,1,,,
"Jefes y empleados de oficina (108)",29,29,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",162,25,,121,,16,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",788,,,777,11,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",46,,14,27,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (112)",7,1,2,4,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1556,22,529,60,,806,139,
"Otra (114)",1,1,,,,,,
"Ocupaciñn no especificada (115)",39,5,,26,,8,,
"Desocupado (116)",56,,,,,,,56
