"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3131,418,9,2324,38,342,
"Venta, mant.y rep. veh.autom.y motoc. (118)",42,20,7,13,1,1,
"Comercio al por mayor (119)",137,49,,72,4,12,
"Comercio al por menor (120)",2952,349,2,2239,33,329,
"Hoteles y restaurantes (121)",1241,255,60,855,26,45,
"Trans., almac. y comunicaciones (122)",201,133,11,39,7,11,
"Intermediación financiera (123)",51,48,1,2,,,
"Activid.inmobil., empres. y alquileres (124)",342,271,17,51,3,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",370,333,37,,,,
"Enseñanza (126)",1154,1080,,67,1,6,
"Servicios sociales y de salud (127)",326,286,3,34,3,,
"Otras activ. serv.comun.soc y personales (128)",322,109,8,201,1,3,
"Hogares privados con servicio doméstico (129)",801,,,,,,801
"Actividad economica no especificada (131)",364,98,79,113,10,64,
,,,,,,,
"RURAL (132)",4815,350,2647,1358,147,249,64
"Agric., ganadería, caza y silvicultura (133)",3620,19,2381,869,135,216,
"Pesca (134)",12,1,10,1,,,
"Explotación de minas y canteras (135)",4,2,2,,,,
"Industrias manufactureras (136)",143,27,95,20,1,,
"Construcción (138)",94,3,57,33,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",297,48,24,198,6,21,
"Venta, mant.y rep. veh.autom.y motoc. (140)",45,8,20,17,,,
"Comercio al por mayor (141)",23,6,,12,1,4,
"Comercio al por menor (142)",229,34,4,169,5,17,
"Hoteles y restaurantes (143)",47,9,5,29,,4,
"Trans., almac. y comunicaciones (144)",250,33,44,168,2,3,
"Intermediación financiera (145)",4,4,,,,,
"Activid.inmobil., empres. y alquileres (146)",79,62,7,10,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",49,40,9,,,,
"Enseñanza (148)",68,62,,5,,1,
"Servicios sociales y de salud (149)",18,15,1,2,,,
"Otras activ. serv.comun.soc y personales (150)",34,15,4,14,,1,
"Hogares privados con servicio doméstico (151)",64,,,,,,64
"Actividad economica no especificada (153)",32,10,8,9,3,2,
"Hombres (154)",4139,215,2445,1145,136,197,1
"Agric., ganadería, caza y silvicultura (155)",3360,17,2203,823,129,188,
"Pesca (156)",12,1,10,1,,,
"Explotación de minas y canteras (157)",3,1,2,,,,
"Industrias manufactureras (158)",122,24,86,11,1,,
"Construcción (160)",89,1,55,32,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",140,25,23,85,2,5,
"Venta, mant.y rep. veh.autom.y motoc. (162)",42,6,20,16,,,
"Comercio al por mayor (163)",13,4,,8,,1,
"Comercio al por menor (164)",85,15,3,61,2,4,
"Hoteles y restaurantes (165)",8,2,1,5,,,
"Trans., almac. y comunicaciones (166)",243,30,43,165,2,3,
"Intermediación financiera (167)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (168)",67,52,7,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",20,11,9,,,,
"Enseñanza (170)",29,28,,1,,,
"Servicios sociales y de salud (171)",6,5,,1,,,
"Otras activ. serv.comun.soc y personales (172)",19,10,2,7,,,
"Hogares privados con servicio doméstico (173)",1,,,,,,1
"Actividad economica no especificada (175)",17,5,4,6,2,,
"Mujeres (176)",676,135,202,213,11,52,63
"Agric., ganadería, caza y silvicultura (177)",260,2,178,46,6,28,
"Explotación de minas y canteras (179)",1,1,,,,,
"Industrias manufactureras (180)",21,3,9,9,,,
"Construcción (182)",5,2,2,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",157,23,1,113,4,16,
"Venta, mant.y rep. veh.autom.y motoc. (184)",3,2,,1,,,
"Comercio al por mayor (185)",10,2,,4,1,3,
"Comercio al por menor (186)",144,19,1,108,3,13,
"Hoteles y restaurantes (187)",39,7,4,24,,4,
"Trans., almac. y comunicaciones (188)",7,3,1,3,,,
"Intermediación financiera (189)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (190)",12,10,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",29,29,,,,,
"Enseñanza (192)",39,34,,4,,1,
"Servicios sociales y de salud (193)",12,10,1,1,,,
"Otras activ. serv.comun.soc y personales (194)",15,5,2,7,,1,
"Hogares privados con servicio doméstico (195)",63,,,,,,63
"Actividad economica no especificada (197)",15,5,4,3,1,2,
