"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",53,29,1,20,1,2,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",532,3,,515,14,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",184,,83,99,2,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",129,10,51,66,2,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",978,25,831,18,,99,5,
"Otra (101)",1,1,,,,,,
"Ocupaciñn no especificada (102)",132,7,96,21,1,7,,
"Desocupado (103)",95,,,,,,,95
"Mujeres (104)",724,85,312,187,3,82,26,29
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",3,3,,,,,,
"Profes., científicos e intelectuales (106)",28,25,,2,1,,,
"Técnicos de nivel medio y trab. asimilados (107)",11,9,,2,,,,
"Jefes y empleados de oficina (108)",10,10,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",78,21,2,52,,3,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",92,,,90,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",8,,3,5,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",3,,,3,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",421,15,279,24,,77,26,
"Ocupaciñn no especificada (115)",41,2,28,9,,2,,
"Desocupado (116)",29,,,,,,,29
