"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia MARISCAL CACERES (000)",20469,2986,3238,10140,748,2525,832
"Agric., ganadería, caza y silvicultura (001)",11249,25,2157,6400,596,2071,
"Pesca (002)",27,1,11,14,1,,
"Explotación de minas y canteras (003)",6,1,3,1,1,,
"Industrias manufactureras (004)",823,24,273,479,24,23,
"Suministro de electricidad, gas y agua (005)",27,9,18,,,,
"Construcción (006)",475,29,313,117,11,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",2280,346,73,1531,61,269,
"Venta, mant.y rep. veh.autom.y motoc. (008)",275,41,63,150,12,9,
"Comercio al por mayor (009)",115,36,1,62,5,11,
"Comercio al por menor (010)",1890,269,9,1319,44,249,
"Hoteles y restaurantes (011)",605,135,37,378,19,36,
"Trans., almac. y comunicaciones (012)",1054,221,172,642,7,12,
"Intermediación financiera (013)",34,33,,,,1,
"Activid.inmobil., empres. y alquileres (014)",329,239,9,67,8,6,
"Admin.pub. y defensa; p. segur.soc.afil (015)",511,452,59,,,,
"Enseñanza (016)",1049,989,,56,1,3,
"Servicios sociales y de salud (017)",222,181,1,40,,,
"Otras activ. serv.comun.soc y personales (018)",331,118,22,168,5,18,
"Hogares privados con servicio doméstico (019)",832,,,,,,832
"Actividad economica no especificada (021)",615,183,90,247,14,81,
"Hombres (022)",15061,1692,2814,8272,662,1584,37
"Agric., ganadería, caza y silvicultura (023)",9788,23,1865,5924,564,1412,
"Pesca (024)",25,1,11,13,,,
"Explotación de minas y canteras (025)",6,1,3,1,1,,
"Industrias manufactureras (026)",673,16,250,367,20,20,
"Suministro de electricidad, gas y agua (027)",24,6,18,,,,
"Construcción (028)",465,29,305,115,11,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",1233,188,70,850,38,87,
"Venta, mant.y rep. veh.autom.y motoc. (030)",233,25,60,133,11,4,
"Comercio al por mayor (031)",67,20,1,42,2,2,
"Comercio al por menor (032)",933,143,9,675,25,81,
"Hoteles y restaurantes (033)",134,43,10,66,7,8,
"Trans., almac. y comunicaciones (034)",981,167,164,635,5,10,
"Intermediación financiera (035)",23,23,,,,,
"Activid.inmobil., empres. y alquileres (036)",247,177,6,54,7,3,
"Admin.pub. y defensa; p. segur.soc.afil (037)",362,325,37,,,,
"Enseñanza (038)",504,471,,29,1,3,
"Servicios sociales y de salud (039)",105,78,1,26,,,
"Otras activ. serv.comun.soc y personales (040)",206,78,15,95,2,16,
"Hogares privados con servicio doméstico (041)",37,,,,,,37
"Actividad economica no especificada (043)",248,66,59,97,6,20,
"Mujeres (044)",5408,1294,424,1868,86,941,795
"Agric., ganadería, caza y silvicultura (045)",1461,2,292,476,32,659,
"Pesca (046)",2,,,1,1,,
"Industrias manufactureras (048)",150,8,23,112,4,3,
"Suministro de electricidad, gas y agua (049)",3,3,,,,,
"Construcción (050)",10,,8,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1047,158,3,681,23,182,
"Venta, mant.y rep. veh.autom.y motoc. (052)",42,16,3,17,1,5,
"Comercio al por mayor (053)",48,16,,20,3,9,
"Comercio al por menor (054)",957,126,,644,19,168,
"Hoteles y restaurantes (055)",471,92,27,312,12,28,
"Trans., almac. y comunicaciones (056)",73,54,8,7,2,2,
"Intermediación financiera (057)",11,10,,,,1,
"Activid.inmobil., empres. y alquileres (058)",82,62,3,13,1,3,
"Admin.pub. y defensa; p. segur.soc.afil (059)",149,127,22,,,,
"Enseñanza (060)",545,518,,27,,,
"Servicios sociales y de salud (061)",117,103,,14,,,
"Otras activ. serv.comun.soc y personales (062)",125,40,7,73,3,2,
"Hogares privados con servicio doméstico (063)",795,,,,,,795
"Actividad economica no especificada (065)",367,117,31,150,8,61,
,,,,,,,
"URBANA (066)",12879,2823,1678,6293,321,1108,656
"Agric., ganadería, caza y silvicultura (067)",4604,21,696,2968,181,738,
"Pesca (068)",25,1,9,14,1,,
"Explotación de minas y canteras (069)",4,1,2,,1,,
"Industrias manufactureras (070)",777,24,259,452,22,20,
"Suministro de electricidad, gas y agua (071)",26,9,17,,,,
"Construcción (072)",425,29,273,110,9,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2072,338,70,1372,58,234,
"Venta, mant.y rep. veh.autom.y motoc. (074)",268,40,61,146,12,9,
"Comercio al por mayor (075)",102,35,1,55,2,9,
"Comercio al por menor (076)",1702,263,8,1171,44,216,
"Hoteles y restaurantes (077)",536,128,36,326,18,28,
"Trans., almac. y comunicaciones (078)",997,218,163,598,6,12,
"Intermediación financiera (079)",33,32,,,,1,
"Activid.inmobil., empres. y alquileres (080)",323,236,9,66,8,4,
"Admin.pub. y defensa; p. segur.soc.afil (081)",495,444,51,,,,
"Enseñanza (082)",943,885,,54,1,3,
"Servicios sociales y de salud (083)",207,168,1,38,,,
"Otras activ. serv.comun.soc y personales (084)",317,117,20,158,5,17,
"Hogares privados con servicio doméstico (085)",656,,,,,,656
"Actividad economica no especificada (087)",439,172,72,137,11,47,
"Hombres (088)",8779,1595,1428,4836,263,627,30
"Agric., ganadería, caza y silvicultura (089)",3960,20,572,2714,170,484,
"Pesca (090)",23,1,9,13,,,
"Explotación de minas y canteras (091)",4,1,2,,1,,
"Industrias manufactureras (092)",641,16,236,353,19,17,
"Suministro de electricidad, gas y agua (093)",23,6,17,,,,
"Construcción (094)",415,29,265,108,9,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1120,184,67,753,38,78,
"Venta, mant.y rep. veh.autom.y motoc. (096)",227,24,58,130,11,4,
"Comercio al por mayor (097)",61,20,1,36,2,2,
"Comercio al por menor (098)",832,140,8,587,25,72,
"Hoteles y restaurantes (099)",124,41,10,60,7,6,
"Trans., almac. y comunicaciones (100)",927,165,155,593,4,10,
"Intermediación financiera (101)",22,22,,,,,
"Activid.inmobil., empres. y alquileres (102)",242,174,6,53,7,2,
"Admin.pub. y defensa; p. segur.soc.afil (103)",349,320,29,,,,
"Enseñanza (104)",441,408,,29,1,3,
"Servicios sociales y de salud (105)",96,70,1,25,,,
"Otras activ. serv.comun.soc y personales (106)",197,77,14,89,2,15,
"Hogares privados con servicio doméstico (107)",30,,,,,,30
"Actividad economica no especificada (109)",165,61,45,46,5,8,
"Mujeres (110)",4100,1228,250,1457,58,481,626
"Agric., ganadería, caza y silvicultura (111)",644,1,124,254,11,254,
"Pesca (112)",2,,,1,1,,
"Industrias manufactureras (114)",136,8,23,99,3,3,
"Suministro de electricidad, gas y agua (115)",3,3,,,,,
"Construcción (116)",10,,8,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",952,154,3,619,20,156,
"Venta, mant.y rep. veh.autom.y motoc. (118)",41,16,3,16,1,5,
"Comercio al por mayor (119)",41,15,,19,,7,
"Comercio al por menor (120)",870,123,,584,19,144,
"Hoteles y restaurantes (121)",412,87,26,266,11,22,
