"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia LA CONVENCION (000)",63455,7337,9430,34571,1283,9883,951
"Agric., ganadería, caza y silvicultura (001)",38643,109,4600,24597,892,8445,
"Pesca (002)",25,2,17,3,2,1,
"Explotación de minas y canteras (003)",374,33,334,5,1,1,
"Industrias manufactureras (004)",1595,72,408,987,41,87,
"Suministro de electricidad, gas y agua (005)",113,35,76,2,,,
"Construcción (006)",2754,135,1997,535,47,40,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",6024,605,95,4453,162,709,
"Venta, mant.y rep. veh.autom.y motoc. (008)",509,43,70,349,28,19,
"Comercio al por mayor (009)",265,51,11,167,8,28,
"Comercio al por menor (010)",5250,511,14,3937,126,662,
"Hoteles y restaurantes (011)",2004,479,68,1258,53,146,
"Trans., almac. y comunicaciones (012)",1931,495,201,1181,24,30,
"Intermediación financiera (013)",96,83,7,4,1,1,
"Activid.inmobil., empres. y alquileres (014)",828,551,79,160,21,17,
"Admin.pub. y defensa; p. segur.soc.afil (015)",2311,1176,1135,,,,
"Enseñanza (016)",2554,2433,2,96,3,20,
"Servicios sociales y de salud (017)",668,577,3,77,5,6,
"Otras activ. serv.comun.soc y personales (018)",574,221,63,258,9,23,
"Hogares privados con servicio doméstico (019)",951,,,,,,951
"Actividad economica no especificada (021)",2010,331,345,955,22,357,
"Hombres (022)",46938,4365,8120,27368,1041,5906,138
"Agric., ganadería, caza y silvicultura (023)",32340,98,3698,22276,794,5474,
"Pesca (024)",24,2,16,3,2,1,
"Explotación de minas y canteras (025)",372,32,333,5,1,1,
"Industrias manufactureras (026)",1313,52,384,795,29,53,
"Suministro de electricidad, gas y agua (027)",110,34,74,2,,,
"Construcción (028)",2656,115,1926,528,47,40,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",2458,296,92,1808,90,172,
"Venta, mant.y rep. veh.autom.y motoc. (030)",449,27,69,321,26,6,
"Comercio al por mayor (031)",143,37,9,89,5,3,
"Comercio al por menor (032)",1866,232,14,1398,59,163,
"Hoteles y restaurantes (033)",402,158,22,173,21,28,
"Trans., almac. y comunicaciones (034)",1773,403,196,1124,22,28,
"Intermediación financiera (035)",65,57,6,1,1,,
"Activid.inmobil., empres. y alquileres (036)",624,412,70,118,12,12,
"Admin.pub. y defensa; p. segur.soc.afil (037)",1956,956,1000,,,,
"Enseñanza (038)",1279,1220,2,46,2,9,
"Servicios sociales y de salud (039)",286,223,3,56,3,1,
"Otras activ. serv.comun.soc y personales (040)",335,140,53,123,4,15,
"Hogares privados con servicio doméstico (041)",138,,,,,,138
"Actividad economica no especificada (043)",807,167,245,310,13,72,
"Mujeres (044)",16517,2972,1310,7203,242,3977,813
"Agric., ganadería, caza y silvicultura (045)",6303,11,902,2321,98,2971,
"Pesca (046)",1,,1,,,,
"Explotación de minas y canteras (047)",2,1,1,,,,
"Industrias manufactureras (048)",282,20,24,192,12,34,
"Suministro de electricidad, gas y agua (049)",3,1,2,,,,
"Construcción (050)",98,20,71,7,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",3566,309,3,2645,72,537,
"Venta, mant.y rep. veh.autom.y motoc. (052)",60,16,1,28,2,13,
"Comercio al por mayor (053)",122,14,2,78,3,25,
"Comercio al por menor (054)",3384,279,,2539,67,499,
"Hoteles y restaurantes (055)",1602,321,46,1085,32,118,
"Trans., almac. y comunicaciones (056)",158,92,5,57,2,2,
"Intermediación financiera (057)",31,26,1,3,,1,
"Activid.inmobil., empres. y alquileres (058)",204,139,9,42,9,5,
"Admin.pub. y defensa; p. segur.soc.afil (059)",355,220,135,,,,
"Enseñanza (060)",1275,1213,,50,1,11,
"Servicios sociales y de salud (061)",382,354,,21,2,5,
"Otras activ. serv.comun.soc y personales (062)",239,81,10,135,5,8,
"Hogares privados con servicio doméstico (063)",813,,,,,,813
"Actividad economica no especificada (065)",1203,164,100,645,9,285,
,,,,,,,
"URBANA (066)",19578,5208,2759,9126,535,1516,434
"Agric., ganadería, caza y silvicultura (067)",4285,62,825,2414,221,763,
"Pesca (068)",12,1,10,,1,,
"Explotación de minas y canteras (069)",48,23,21,3,1,,
"Industrias manufactureras (070)",1088,55,246,704,36,47,
"Suministro de electricidad, gas y agua (071)",55,19,34,2,,,
"Construcción (072)",1350,64,923,306,39,18,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4420,533,78,3198,133,478,
"Venta, mant.y rep. veh.autom.y motoc. (074)",428,36,56,297,25,14,
"Comercio al por mayor (075)",196,45,10,113,7,21,
"Comercio al por menor (076)",3796,452,12,2788,101,443,
"Hoteles y restaurantes (077)",1451,374,21,926,43,87,
"Trans., almac. y comunicaciones (078)",1410,394,111,868,20,17,
"Intermediación financiera (079)",84,77,2,3,1,1,
"Activid.inmobil., empres. y alquileres (080)",636,412,48,150,14,12,
"Admin.pub. y defensa; p. segur.soc.afil (081)",1141,894,247,,,,
"Enseñanza (082)",1553,1496,2,47,2,6,
"Servicios sociales y de salud (083)",473,403,2,60,4,4,
"Otras activ. serv.comun.soc y personales (084)",416,162,23,207,9,15,
"Hogares privados con servicio doméstico (085)",434,,,,,,434
"Actividad economica no especificada (087)",722,239,166,238,11,68,
"Hombres (088)",12127,3078,2395,5547,389,664,54
"Agric., ganadería, caza y silvicultura (089)",3310,55,612,2022,179,442,
"Pesca (090)",12,1,10,,1,,
"Explotación de minas y canteras (091)",47,22,21,3,1,,
"Industrias manufactureras (092)",896,40,230,566,26,34,
"Suministro de electricidad, gas y agua (093)",52,18,32,2,,,
"Construcción (094)",1301,52,892,300,39,18,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1846,256,75,1338,79,98,
"Venta, mant.y rep. veh.autom.y motoc. (096)",380,22,55,274,23,6,
"Comercio al por mayor (097)",103,31,8,56,5,3,
"Comercio al por menor (098)",1363,203,12,1008,51,89,
"Hoteles y restaurantes (099)",308,128,10,130,19,21,
"Trans., almac. y comunicaciones (100)",1277,319,109,816,18,15,
"Intermediación financiera (101)",56,53,1,1,1,,
"Activid.inmobil., empres. y alquileres (102)",461,291,40,110,11,9,
"Admin.pub. y defensa; p. segur.soc.afil (103)",960,744,216,,,,
"Enseñanza (104)",753,722,2,27,1,1,
"Servicios sociales y de salud (105)",215,165,2,45,2,1,
"Otras activ. serv.comun.soc y personales (106)",228,93,20,102,4,9,
"Hogares privados con servicio doméstico (107)",54,,,,,,54
"Actividad economica no especificada (109)",351,119,123,85,8,16,
"Mujeres (110)",7451,2130,364,3579,146,852,380
"Agric., ganadería, caza y silvicultura (111)",975,7,213,392,42,321,
"Explotación de minas y canteras (113)",1,1,,,,,
"Industrias manufactureras (114)",192,15,16,138,10,13,
"Suministro de electricidad, gas y agua (115)",3,1,2,,,,
"Construcción (116)",49,12,31,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2574,277,3,1860,54,380,
