"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CHINCHA (000)",77956,18541,27598,24009,1023,2075,1593,3117
"Agric., ganadería, caza y silvicultura (001)",12566,424,7292,3906,227,717,,
"Pesca (002)",439,38,193,204,3,1,,
"Explotación de minas y canteras (003)",471,127,328,10,5,1,,
"Industrias manufactureras (004)",15127,1508,11376,2030,132,81,,
"Suministro de electricidad, gas y agua (005)",160,54,88,18,,,,
"Construcción (006)",5449,159,3789,1398,70,33,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",13391,2380,892,8875,309,935,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",1519,180,556,712,47,24,,
"Comercio al por mayor (009)",1313,572,181,444,37,79,,
"Comercio al por menor (010)",10559,1628,155,7719,225,832,,
"Hoteles y restaurantes (011)",2581,833,322,1269,72,85,,
"Trans., almac. y comunicaciones (012)",6643,1066,1194,4259,77,47,,
"Intermediación financiera (013)",369,359,4,5,1,,,
"Activid.inmobil., empres. y alquileres (014)",3510,2506,412,535,49,8,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1886,1672,214,,,,,
"Enseñanza (016)",5132,4977,5,125,10,15,,
"Servicios sociales y de salud (017)",1559,1282,26,242,7,2,,
"Otras activ. serv.comun.soc y personales (018)",1748,656,368,674,34,16,,
"Hogares privados con servicio doméstico (019)",1593,,,,,,1593,
"Organiz. y organos extraterritoriales (020)",3,3,,,,,,
"Actividad economica no especificada (021)",2212,497,1095,459,27,134,,
"Desocupado (022)",3117,,,,,,,3117
"Hombres (023)",50506,10776,19992,16165,737,712,162,1962
"Agric., ganadería, caza y silvicultura (024)",9535,362,5530,3151,184,308,,
"Pesca (025)",422,30,185,203,3,1,,
"Explotación de minas y canteras (026)",447,113,321,7,5,1,,
"Industrias manufactureras (027)",8943,1030,6452,1332,93,36,,
"Suministro de electricidad, gas y agua (028)",145,45,87,13,,,,
"Construcción (029)",5353,135,3740,1377,68,33,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",6895,1325,861,4300,192,217,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",1417,141,545,674,42,15,,
"Comercio al por mayor (032)",835,362,166,256,24,27,,
"Comercio al por menor (033)",4643,822,150,3370,126,175,,
"Hoteles y restaurantes (034)",888,350,136,342,39,21,,
"Trans., almac. y comunicaciones (035)",6386,923,1153,4197,73,40,,
"Intermediación financiera (036)",192,184,4,4,,,,
"Activid.inmobil., empres. y alquileres (037)",2727,1889,352,444,36,6,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",1361,1205,156,,,,,
"Enseñanza (039)",2177,2107,4,59,4,3,,
"Servicios sociales y de salud (040)",589,423,11,149,6,,,
"Otras activ. serv.comun.soc y personales (041)",1031,380,280,351,13,7,,
"Hogares privados con servicio doméstico (042)",162,,,,,,162,
"Organiz. y organos extraterritoriales (043)",2,2,,,,,,
"Actividad economica no especificada (044)",1289,273,720,236,21,39,,
"Desocupado (045)",1962,,,,,,,1962
"Mujeres (046)",27450,7765,7606,7844,286,1363,1431,1155
"Agric., ganadería, caza y silvicultura (047)",3031,62,1762,755,43,409,,
"Pesca (048)",17,8,8,1,,,,
"Explotación de minas y canteras (049)",24,14,7,3,,,,
"Industrias manufactureras (050)",6184,478,4924,698,39,45,,
"Suministro de electricidad, gas y agua (051)",15,9,1,5,,,,
"Construcción (052)",96,24,49,21,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",6496,1055,31,4575,117,718,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",102,39,11,38,5,9,,
"Comercio al por mayor (055)",478,210,15,188,13,52,,
"Comercio al por menor (056)",5916,806,5,4349,99,657,,
"Hoteles y restaurantes (057)",1693,483,186,927,33,64,,
"Trans., almac. y comunicaciones (058)",257,143,41,62,4,7,,
"Intermediación financiera (059)",177,175,,1,1,,,
"Activid.inmobil., empres. y alquileres (060)",783,617,60,91,13,2,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",525,467,58,,,,,
"Enseñanza (062)",2955,2870,1,66,6,12,,
"Servicios sociales y de salud (063)",970,859,15,93,1,2,,
"Otras activ. serv.comun.soc y personales (064)",717,276,88,323,21,9,,
"Hogares privados con servicio doméstico (065)",1431,,,,,,1431,
"Organiz. y organos extraterritoriales (066)",1,1,,,,,,
"Actividad economica no especificada (067)",923,224,375,223,6,95,,
,,,,,,,,
"URBANA (068)",69943,17770,23492,21769,937,1586,1501,2888
"Agric., ganadería, caza y silvicultura (069)",7397,320,4391,2248,174,264,,
"Pesca (070)",415,37,184,190,3,1,,
"Explotación de minas y canteras (071)",444,123,307,9,5,,,
"Industrias manufactureras (072)",14337,1443,10704,1987,122,81,,
"Suministro de electricidad, gas y agua (073)",158,54,86,18,,,,
"Construcción (074)",5275,153,3657,1364,69,32,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",12990,2305,826,8641,299,919,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",1461,177,516,698,46,24,,
"Comercio al por mayor (077)",1241,538,161,430,34,78,,
"Comercio al por menor (078)",10288,1590,149,7513,219,817,,
"Hoteles y restaurantes (079)",2474,808,299,1228,63,76,,
"Trans., almac. y comunicaciones (080)",6364,1035,1097,4115,75,42,,
"Intermediación financiera (081)",368,358,4,5,1,,,
"Activid.inmobil., empres. y alquileres (082)",3267,2334,348,528,49,8,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",1826,1618,208,,,,,
"Enseñanza (084)",4972,4820,4,123,10,15,,
"Servicios sociales y de salud (085)",1519,1256,21,234,6,2,,
"Otras activ. serv.comun.soc y personales (086)",1676,627,338,662,34,15,,
"Hogares privados con servicio doméstico (087)",1501,,,,,,1501,
"Organiz. y organos extraterritoriales (088)",3,3,,,,,,
"Actividad economica no especificada (089)",2069,476,1018,417,27,131,,
"Desocupado (090)",2888,,,,,,,2888
"Hombres (091)",44832,10243,16888,14536,673,544,147,1801
"Agric., ganadería, caza y silvicultura (092)",5778,266,3329,1891,142,150,,
"Pesca (093)",398,29,176,189,3,1,,
"Explotación de minas y canteras (094)",424,110,303,6,5,,,
"Industrias manufactureras (095)",8434,982,6029,1303,84,36,,
"Suministro de electricidad, gas y agua (096)",143,45,85,13,,,,
"Construcción (097)",5180,130,3608,1343,67,32,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",6675,1280,795,4199,187,214,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",1361,139,505,661,41,15,,
"Comercio al por mayor (100)",779,337,146,246,23,27,,
"Comercio al por menor (101)",4535,804,144,3292,123,172,,
"Hoteles y restaurantes (102)",851,339,127,329,35,21,,
"Trans., almac. y comunicaciones (103)",6112,894,1056,4055,71,36,,
"Intermediación financiera (104)",191,183,4,4,,,,
"Activid.inmobil., empres. y alquileres (105)",2508,1736,291,439,36,6,,
