"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",4759,251,4029,102,,360,17
"Otra (094)",50,50,,,,,
"Ocupación no especificada (095)",63,5,38,18,1,1,
"Mujeres (096)",4046,596,1802,962,52,402,232
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",7,7,,,,,
"Profes., científicos e intelectuales (098)",245,228,,14,2,,1
"Técnicos de nivel medio y trab. asimilados (099)",95,78,,13,2,1,1
"Jefes y empleados de oficina (100)",91,90,,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",573,95,16,411,14,37,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",355,,1,322,31,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",76,,45,29,,2,
"Obreros construc.,conf.,papel, fab., instr. (104)",19,3,8,8,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",2539,89,1714,149,1,356,230
"Otra (106)",1,1,,,,,
"Ocupación no especificada (107)",45,5,18,15,2,5,
